image_id,target_ar,selected_k,top1_final,mean_final
sstk_image_1709715430,3:4,5,-1.292354,-2.3458338
sstk_image_1709715430,4:3,5,-1.40215,-1.4121590000000002
sstk_image_1709715430,9:16,5,-6.992461,-7.5815612
sstk_image_1720729312,16:9,5,-2.543139,-3.012896
sstk_image_1720729312,1:1,5,-5.211292,-6.0619754
sstk_image_1720729312,3:4,5,-9.499328,-11.448731200000001
sstk_image_1720729312,4:3,5,-1.960364,-2.5940706
sstk_image_1720729312,9:16,5,-15.158342,-17.927068
sstk_image_172106447,16:9,5,-6.931955,-9.8398778
sstk_image_172106447,1:1,5,-5.422035,-5.8668876
sstk_image_172106447,3:4,5,-14.129771,-16.891003599999998
sstk_image_172106447,4:3,1,-1.472404,-1.472404
sstk_image_172106447,9:16,5,-19.621427,-24.3262808
sstk_image_1730639914,16:9,5,-0.888754,-1.7702938
sstk_image_1730639914,1:1,5,-4.388022,-6.8339782
sstk_image_1730639914,3:4,5,-8.444292,-11.2148692
sstk_image_1730639914,4:3,5,-1.312945,-1.6652782000000002
sstk_image_1730639914,9:16,5,-13.752734,-17.1966392
sstk_image_1732623830,16:9,5,1.058126,0.5455188
sstk_image_1732623830,1:1,5,1.085259,1.0458176
sstk_image_1732623830,3:4,5,1.019986,1.0006472
sstk_image_1732623830,4:3,5,1.067073,1.0427458
sstk_image_1732623830,9:16,5,0.991714,-0.4951228
sstk_image_1737587903,16:9,5,1.064275,1.0462954
sstk_image_1737587903,1:1,5,-0.680087,-1.9666485999999999
sstk_image_1737587903,3:4,5,-4.56125,-9.2814534
sstk_image_1737587903,4:3,5,1.078303,0.5929757999999999
sstk_image_1737587903,9:16,5,-10.641968,-11.0170562
sstk_image_1739324942,16:9,5,1.095774,0.7718657999999999
sstk_image_1739324942,1:1,5,0.973508,0.854177
sstk_image_1739324942,3:4,3,-1.461668,-1.990515
sstk_image_1739324942,4:3,5,1.098678,1.0886292000000002
sstk_image_1739324942,9:16,5,-5.186476,-9.3051126
sstk_image_1743539924,16:9,5,-2.438946,-2.8112984
sstk_image_1743539924,1:1,5,-5.304777,-6.544260199999999
sstk_image_1743539924,3:4,5,-9.627231,-12.432496
sstk_image_1743539924,4:3,5,-2.023464,-3.5777098
sstk_image_1743539924,9:16,5,-15.123869,-18.0459982
sstk_image_1751602142,16:9,2,-3.333491,-4.0659755
sstk_image_1751602142,1:1,5,-0.820587,-3.2799568
sstk_image_1751602142,3:4,5,-0.868647,-2.1031258
sstk_image_1751602142,4:3,5,-0.777289,-2.6533236
sstk_image_1751602142,9:16,1,-2.175314,-2.175314
sstk_image_1760226062,16:9,5,-0.908553,-1.460134
sstk_image_1760226062,1:1,5,-3.962665,-6.9149068
sstk_image_1760226062,3:4,5,-7.848591,-10.7297724
sstk_image_1760226062,4:3,5,-0.997685,-2.5369136
sstk_image_1760226062,9:16,5,-12.96198,-17.2482066
sstk_image_1762673075,16:9,5,-2.934925,-4.693961799999999
sstk_image_1762673075,1:1,5,-1.180608,-1.5620746
sstk_image_1762673075,3:4,3,-9.398362,-10.448113333333334
sstk_image_1762673075,4:3,5,1.087402,1.0826592
sstk_image_1762673075,9:16,1,-16.685769,-16.685769
sstk_image_1766916080,16:9,3,-27.945987,-31.92907466666667
sstk_image_1766916080,1:1,5,-7.436465,-14.327152000000002
sstk_image_1766916080,3:4,1,-1.723312,-1.723312
sstk_image_1766916080,4:3,5,-17.61486,-22.2578858
sstk_image_1766916080,9:16,2,-2.382764,-2.4410875
sstk_image_1772011034,16:9,5,-22.801116,-26.5923316
sstk_image_1772011034,1:1,5,-1.095937,-2.3275959999999998
sstk_image_1772011034,3:4,5,1.135159,-0.18193920000000002
sstk_image_1772011034,4:3,5,-10.75451,-17.1272288
sstk_image_1772011034,9:16,5,-1.248585,-2.3091014000000003
sstk_image_177881402,16:9,5,1.108005,-0.656884
sstk_image_177881402,1:1,5,1.106656,1.0774367999999999
sstk_image_177881402,3:4,5,1.051602,0.3214042
sstk_image_177881402,4:3,5,1.135383,1.1035816
sstk_image_177881402,9:16,5,-0.890001,-2.654468
sstk_image_1790705057,16:9,5,-0.604449,-1.0032074
sstk_image_1790705057,1:1,5,-1.035152,-2.3392910000000002
sstk_image_1790705057,3:4,2,-4.009534,-5.799985
sstk_image_1790705057,4:3,5,-0.452766,-1.8347664
sstk_image_1790705057,9:16,5,-10.55435,-15.342221
sstk_image_1806427690,16:9,5,-1.028938,-2.118754
sstk_image_1806427690,1:1,5,-3.472219,-7.9729568
sstk_image_1806427690,3:4,5,-7.175404,-11.3707066
sstk_image_1806427690,4:3,5,-0.844647,-2.9912126
sstk_image_1806427690,9:16,5,-12.10409,-17.329321999999998
sstk_image_1816068332,16:9,5,-11.392563,-12.7210142
sstk_image_1816068332,1:1,5,-2.986253,-3.333166
sstk_image_1816068332,3:4,5,-0.81828,-3.4438482
sstk_image_1816068332,4:3,5,-6.629744,-7.9207534
sstk_image_1816068332,9:16,5,-1.229904,-1.6013812
sstk_image_1819231340,16:9,5,-0.880682,-2.3415736
sstk_image_1819231340,1:1,5,-0.87185,-3.6401494
sstk_image_1819231340,3:4,5,-2.842403,-6.6037358
sstk_image_1819231340,4:3,5,-0.843374,-2.1363499999999997
sstk_image_1819231340,9:16,5,-6.392989,-10.708188
sstk_image_1823272121,16:9,5,1.086753,-0.6150138
sstk_image_1823272121,1:1,5,1.10442,-0.4541188
sstk_image_1823272121,3:4,5,1.075129,0.009867999999999988
sstk_image_1823272121,4:3,5,1.117781,-0.20911760000000004
sstk_image_1823272121,9:16,5,0.991077,0.6598364
sstk_image_1836304996,16:9,5,-17.498704,-21.9363222
sstk_image_1836304996,1:1,3,-2.374739,-2.4066153333333333
sstk_image_1836304996,3:4,5,1.090739,1.0759159999999999
sstk_image_1836304996,4:3,5,-6.834917,-11.9225986
sstk_image_1836304996,9:16,5,1.07049,1.054015
sstk_image_1838768437,16:9,5,-0.821597,-3.953532
sstk_image_1838768437,1:1,5,-2.536493,-5.8002536
sstk_image_1838768437,3:4,5,-5.73644,-10.1201628
sstk_image_1838768437,4:3,5,-0.786633,-2.7783118
sstk_image_1838768437,9:16,5,-10.902049,-12.922284200000002
sstk_image_1862107621,16:9,5,1.112981,1.0759582
sstk_image_1862107621,1:1,5,1.079187,1.0609204
sstk_image_1862107621,3:4,5,1.080287,1.0598706
sstk_image_1862107621,4:3,5,1.104585,1.080201
sstk_image_1862107621,9:16,5,1.057655,1.027742
sstk_image_1863068152,16:9,5,-2.404977,-8.6776296
sstk_image_1863068152,1:1,5,-5.130767,-8.042569
sstk_image_1863068152,3:4,5,-9.392663,-14.576058800000002
sstk_image_1863068152,4:3,5,-1.875961,-8.4017966
sstk_image_1863068152,9:16,5,-15.037407,-19.307789200000002
sstk_image_1870234546,16:9,5,-0.878779,-2.7602712
sstk_image_1870234546,1:1,5,-5.419733,-8.261543
sstk_image_1870234546,3:4,5,-9.739671,-13.242328600000002
sstk_image_1870234546,4:3,5,-2.115653,-3.9048591999999998
sstk_image_1870234546,9:16,5,-15.479043,-19.274496199999998
sstk_image_1884210271,16:9,5,-0.531225,-3.1725094
sstk_image_1884210271,1:1,5,1.09951,1.0680302
sstk_image_1884210271,3:4,5,1.127759,1.0887578
sstk_image_1884210271,4:3,5,1.059837,-0.9417481999999999
sstk_image_1884210271,9:16,5,1.122908,1.0567284
sstk_image_1894665262,16:9,4,-32.46814,-37.2870115
sstk_image_1894665262,1:1,5,-8.839678,-14.6351306
sstk_image_1894665262,3:4,5,-4.777815,-5.2712266
sstk_image_1894665262,4:3,5,-17.221762,-26.1211262
sstk_image_1894665262,9:16,5,-2.5337,-2.9478964000000003
sstk_image_1898590015,16:9,5,-3.226798,-4.7930386
sstk_image_1898590015,1:1,5,-1.028383,-1.03105
sstk_image_1898590015,3:4,5,-0.947418,-1.1843005999999998
sstk_image_1898590015,4:3,5,-1.014673,-1.0229659999999998
sstk_image_1898590015,9:16,5,-5.279929,-11.117569
sstk_image_1905756838,16:9,5,1.098044,0.6281426
sstk_image_1905756838,1:1,5,1.091013,1.0846556
sstk_image_1905756838,3:4,5,1.064291,1.0500175999999999
sstk_image_1905756838,4:3,5,1.126815,1.102342
sstk_image_1905756838,9:16,5,0.99363,0.965869
sstk_image_1909520068,16:9,5,1.019498,0.9611414
sstk_image_1909520068,1:1,5,1.018524,0.9747629999999999
sstk_image_1909520068,3:4,5,0.940728,0.9124656
sstk_image_1909520068,4:3,5,1.049925,0.9717384000000001
sstk_image_1909520068,9:16,5,0.925442,0.8947322
sstk_image_1927109969,16:9,5,-3.742889,-4.3062964
sstk_image_1927109969,1:1,5,-0.813606,-0.8233767999999999
sstk_image_1927109969,3:4,5,-0.876268,-2.4707264
sstk_image_1927109969,4:3,5,-1.047667,-1.3687724
sstk_image_1927109969,9:16,5,-0.911579,-5.2060082
sstk_image_1932230714,16:9,5,-5.613887,-7.0242054
sstk_image_1932230714,1:1,5,-0.866574,-2.8514437999999998
sstk_image_1932230714,3:4,5,-3.115718,-4.4011718
sstk_image_1932230714,4:3,5,-2.253398,-2.6805126
sstk_image_1932230714,9:16,5,-6.739082,-8.8261432
sstk_image_1936627990,16:9,5,-0.775372,-5.2033518
sstk_image_1936627990,1:1,5,1.086158,-1.1133554
sstk_image_1936627990,3:4,5,1.040086,-1.0094916
sstk_image_1936627990,4:3,5,1.099968,0.38239399999999996
sstk_image_1936627990,9:16,5,1.005041,-3.8142747999999997
sstk_image_1937094715,16:9,5,1.059242,1.017502
sstk_image_1937094715,1:1,5,1.023492,1.0078412
sstk_image_1937094715,3:4,5,0.973473,0.9640449999999999
sstk_image_1937094715,4:3,5,1.059034,1.0335526
sstk_image_1937094715,9:16,5,0.91871,0.9146894
sstk_image_1941006184,16:9,5,-2.466879,-8.2273058
sstk_image_1941006184,1:1,5,-5.151877,-9.5125148
sstk_image_1941006184,3:4,5,-9.432768,-13.691397599999998
sstk_image_1941006184,4:3,5,-1.897085,-9.8610536
sstk_image_1941006184,9:16,5,-15.062143,-19.3346376
sstk_image_1943619616,16:9,5,-0.907545,-5.022391000000001
sstk_image_1943619616,1:1,5,-0.922082,-4.4709918
sstk_image_1943619616,3:4,5,-0.938722,-2.1150524
sstk_image_1943619616,4:3,5,-0.884495,-4.722893
sstk_image_1943619616,9:16,1,-2.15064,-2.15064
sstk_image_1944153295,16:9,5,-0.862722,-1.9066348000000002
sstk_image_1944153295,1:1,5,-0.912457,-3.153442
sstk_image_1944153295,3:4,5,-2.624953,-5.8472942
sstk_image_1944153295,4:3,5,-0.883439,-1.7453364
sstk_image_1944153295,9:16,5,-6.071864,-10.993191
sstk_image_1948991551,16:9,5,-0.996843,-2.2013582
sstk_image_1948991551,1:1,5,1.077488,-3.0041485999999997
sstk_image_1948991551,3:4,5,-2.494753,-6.6426862
sstk_image_1948991551,4:3,5,1.103914,1.0941114
sstk_image_1948991551,9:16,5,-5.952006,-10.6605402
sstk_image_194997254,16:9,5,-0.930561,-4.028651999999999
sstk_image_194997254,1:1,5,-0.872331,-1.021479
sstk_image_194997254,3:4,5,-0.857194,-2.7328842
sstk_image_194997254,4:3,5,-0.903506,-2.9164832
sstk_image_194997254,9:16,5,-0.899763,-3.6970503999999997
sstk_image_1967838535,16:9,4,-10.587093,-10.91832975
sstk_image_1967838535,1:1,5,-0.855338,-2.0047486
sstk_image_1967838535,3:4,1,-5.753076,-5.753076
sstk_image_1967838535,4:3,5,-1.156474,-1.4959230000000001
sstk_image_1967838535,9:16,5,-14.28221,-17.683398
sstk_image_1976333639,16:9,5,-15.074826,-17.884286
sstk_image_1976333639,1:1,5,-5.163024,-5.937136
sstk_image_1976333639,3:4,5,-1.906715,-2.5192378
sstk_image_1976333639,4:3,5,-9.439874,-11.3857416
sstk_image_1976333639,9:16,5,-2.485041,-2.8996948
sstk_image_197728157,16:9,5,-21.331798,-27.458985000000002
sstk_image_197728157,1:1,5,-6.152076,-12.3088368
sstk_image_197728157,3:4,5,-1.109028,-1.8920608
sstk_image_197728157,4:3,3,-14.151427,-16.789860666666666
sstk_image_197728157,9:16,5,-3.928468,-4.9610852
sstk_image_1977474560,16:9,1,-32.514815,-32.514815
sstk_image_1977474560,1:1,5,-9.213393,-14.553895399999998
sstk_image_1977474560,3:4,3,-1.410442,-2.0658263333333333
sstk_image_1977474560,4:3,5,-19.850116,-25.418072799999997
sstk_image_1977474560,9:16,5,-2.836261,-3.5094462
sstk_image_1991467667,16:9,5,-5.818909,-7.2754774
sstk_image_1991467667,1:1,5,-0.610652,-2.3045744
sstk_image_1991467667,3:4,5,-2.814209,-4.000127
sstk_image_1991467667,4:3,5,-2.394033,-2.7906394
sstk_image_1991467667,9:16,5,-6.343124,-8.4532818
sstk_image_199257929,16:9,5,1.059257,1.021985
sstk_image_199257929,1:1,5,1.069575,0.32846000000000003
sstk_image_199257929,3:4,5,1.034216,0.0517172
sstk_image_199257929,4:3,5,1.089409,1.0212984
sstk_image_199257929,9:16,5,1.016137,0.4961824
sstk_image_200456765,16:9,5,1.008957,-1.8879156000000001
sstk_image_200456765,1:1,5,1.090975,1.046398
sstk_image_200456765,3:4,5,1.059631,0.7140006
sstk_image_200456765,4:3,5,1.055008,0.13955479999999992
sstk_image_200456765,9:16,5,0.983543,-0.727209
sstk_image_2013266234,16:9,5,1.079093,0.993773
sstk_image_2013266234,1:1,5,1.055042,1.0240170000000002
sstk_image_2013266234,3:4,5,1.023981,1.002906
sstk_image_2013266234,4:3,5,1.085104,0.9969376000000001
sstk_image_2013266234,9:16,5,1.000021,0.21167800000000003
sstk_image_201383786,16:9,5,-5.889881,-11.684247
sstk_image_201383786,1:1,5,-0.767588,-1.1524562
sstk_image_201383786,3:4,5,-0.795116,-1.0508482000000001
sstk_image_201383786,4:3,5,-0.951711,-4.7524998
sstk_image_201383786,9:16,5,-2.558347,-3.3013448
sstk_image_2019431144,16:9,5,-1.004848,-1.2396626
sstk_image_2019431144,1:1,5,-0.84148,-1.0302018
sstk_image_2019431144,3:4,5,-0.859615,-0.9755797999999999
sstk_image_2019431144,4:3,5,-0.897672,-1.0387803999999998
sstk_image_2019431144,9:16,5,-0.933879,-0.9427688
sstk_image_2019627236,16:9,5,-0.859129,-2.5323336000000003
sstk_image_2019627236,1:1,5,-0.835129,-3.6422234
sstk_image_2019627236,3:4,5,-3.722756,-6.6150182
sstk_image_2019627236,4:3,5,-0.803975,-2.8879834000000004
sstk_image_2019627236,9:16,5,-7.573263,-11.349086600000001
sstk_image_2037204581,16:9,5,-2.399741,-8.721162000000001
sstk_image_2037204581,1:1,5,-5.113092,-9.4531408
sstk_image_2037204581,3:4,5,-9.386676,-13.650382200000001
sstk_image_2037204581,4:3,5,-1.856905,-8.5611922
sstk_image_2037204581,9:16,5,-15.032767,-19.3250614
sstk_image_2046983237,16:9,5,-14.715632,-18.470734
sstk_image_2046983237,1:1,5,1.087526,0.6748706
sstk_image_2046983237,3:4,5,1.120385,0.282018
sstk_image_2046983237,4:3,1,-2.894589,-2.894589
sstk_image_2046983237,9:16,5,1.065976,-0.9580278
sstk_image_2051559014,16:9,5,-1.455029,-3.194961
sstk_image_2051559014,1:1,5,-0.818533,-4.377914
sstk_image_2051559014,3:4,5,-2.71285,-7.277303399999999
sstk_image_2051559014,4:3,5,-1.069952,-2.3705818
sstk_image_2051559014,9:16,5,-6.218877,-10.5773556
sstk_image_2060791553,16:9,5,-3.437557,-9.6776282
sstk_image_2060791553,1:1,5,-1.396734,-1.9997732
sstk_image_2060791553,3:4,5,-3.45767,-5.8995128
sstk_image_2060791553,4:3,5,-1.362889,-1.3668616
sstk_image_2060791553,9:16,4,-8.371044,-11.903363500000001
sstk_image_2061015101,16:9,5,1.074979,1.0448598
sstk_image_2061015101,1:1,5,1.058143,1.0332712000000002
sstk_image_2061015101,3:4,5,1.024698,0.9972496
sstk_image_2061015101,4:3,5,1.080801,1.0406784
sstk_image_2061015101,9:16,5,0.979718,0.5214994
sstk_image_206812696,16:9,5,-0.811087,-1.5583386000000001
sstk_image_206812696,1:1,5,-0.805367,-3.5994858
sstk_image_206812696,3:4,5,-2.474906,-6.0556316
sstk_image_206812696,4:3,5,-0.775296,-2.1077285999999997
sstk_image_206812696,9:16,5,-9.941719,-12.4522936
sstk_image_2074043969,16:9,5,-0.894354,-2.2365106
sstk_image_2074043969,1:1,5,-0.874157,-2.6745166
sstk_image_2074043969,3:4,5,-0.908977,-4.5027406
sstk_image_2074043969,4:3,5,-0.851351,-1.9334254000000002
sstk_image_2074043969,9:16,5,-0.996348,-2.6366774
sstk_image_2075797507,16:9,5,0.904464,-2.4416034
sstk_image_2075797507,1:1,5,1.029945,0.10194160000000001
sstk_image_2075797507,3:4,5,1.065645,0.6965128
sstk_image_2075797507,4:3,5,0.969447,-1.4566818000000001
sstk_image_2075797507,9:16,5,1.020232,0.9590951999999999
sstk_image_2076606415,16:9,5,-0.808751,-8.5798026
sstk_image_2076606415,1:1,5,-1.263917,-4.448068
sstk_image_2076606415,3:4,5,-4.349424,-8.2362168
sstk_image_2076606415,4:3,5,-0.787997,-7.9590176
sstk_image_2076606415,9:16,5,-10.145192,-13.5444108
sstk_image_2077627717,16:9,5,1.087212,1.0451064
sstk_image_2077627717,1:1,5,1.085111,1.0474518
sstk_image_2077627717,3:4,5,1.054058,1.0252582000000001
sstk_image_2077627717,4:3,5,1.105977,1.0708098
sstk_image_2077627717,9:16,5,1.009637,-0.7209502000000001
sstk_image_2081011675,16:9,5,-23.250783,-31.381917799999997
sstk_image_2081011675,1:1,5,-10.789393,-12.928264000000002
sstk_image_2081011675,3:4,1,-2.115853,-2.115853
sstk_image_2081011675,4:3,3,-21.212513,-24.426559333333334
sstk_image_2081011675,9:16,5,-5.112254,-5.6729928
sstk_image_2087995819,16:9,5,-1.526509,-2.3528334
sstk_image_2087995819,1:1,5,1.082872,1.0716832
sstk_image_2087995819,3:4,5,1.025781,-0.6156488
sstk_image_2087995819,4:3,5,1.112121,0.5665918
sstk_image_2087995819,9:16,5,0.967762,-1.9167915999999998
sstk_image_2090619325,16:9,5,-1.429196,-2.4762758
sstk_image_2090619325,1:1,5,1.077816,0.6455936
sstk_image_2090619325,3:4,5,0.978014,-1.563937
sstk_image_2090619325,4:3,5,1.037808,-0.8561764000000001
sstk_image_2090619325,9:16,5,-2.745667,-6.143045
sstk_image_2101673092,16:9,3,0.989208,0.9707593333333332
sstk_image_2101673092,1:1,2,1.026908,0.981254
sstk_image_2101673092,3:4,3,0.990318,0.958864
sstk_image_2101673092,4:3,5,1.067581,1.0397513999999999
sstk_image_2101673092,9:16,5,-3.045736,-4.1594374
sstk_image_2105808422,16:9,5,-1.884874,-6.819992999999999
sstk_image_2105808422,1:1,5,-5.125997,-9.464943
sstk_image_2105808422,3:4,5,-1.457512,-8.3916912
sstk_image_2105808422,4:3,5,-0.802553,-6.004835
sstk_image_2105808422,9:16,5,-1.432713,-4.1949278
sstk_image_2107450424,16:9,5,-2.273659,-2.7105758
sstk_image_2107450424,1:1,5,-4.894161,-5.7014104
sstk_image_2107450424,3:4,5,-9.085995,-9.881878
sstk_image_2107450424,4:3,5,-1.702438,-2.2893879999999998
sstk_image_2107450424,9:16,5,-14.616012,-15.238386600000002
sstk_image_2107561898,16:9,5,1.058016,-1.2049294
sstk_image_2107561898,1:1,5,-1.013275,-2.471246
sstk_image_2107561898,3:4,5,-4.03717,-7.9210398
sstk_image_2107561898,4:3,5,1.07221,0.7423628000000001
sstk_image_2107561898,9:16,5,-7.942781,-11.699916400000001
sstk_image_211151680,16:9,5,1.084897,1.0433363999999998
sstk_image_211151680,1:1,5,1.057138,1.0291696
sstk_image_211151680,3:4,5,1.048046,-1.6420825999999997
sstk_image_211151680,4:3,5,1.078303,1.0588278
sstk_image_211151680,9:16,5,-0.805903,-2.721965
sstk_image_2113453283,16:9,5,-6.561819,-10.0600058
sstk_image_2113453283,1:1,5,-12.582807,-15.5869778
sstk_image_2113453283,3:4,5,-17.861332,-20.467434
sstk_image_2113453283,4:3,5,-7.179945,-11.4602554
sstk_image_2113453283,9:16,5,-23.584404,-27.596026799999997
sstk_image_2127336140,16:9,5,-1.891165,-2.9740346000000004
sstk_image_2127336140,1:1,5,-0.784183,-1.7854852
sstk_image_2127336140,3:4,1,-3.312699,-3.312699
sstk_image_2127336140,4:3,5,-0.774579,-2.7266794
sstk_image_2127336140,9:16,5,-8.836339,-13.140378799999999
sstk_image_2134845807,16:9,5,-7.84074,-9.0908752
sstk_image_2134845807,1:1,5,-7.73567,-8.7739878
sstk_image_2134845807,3:4,5,-11.552446,-12.480932200000002
sstk_image_2134845807,4:3,5,-0.816333,-1.428498
sstk_image_2134845807,9:16,5,-16.621031,-17.6476326
sstk_image_2146937865,16:9,5,1.020814,0.6475608
sstk_image_2146937865,1:1,5,1.029499,-1.7552184
sstk_image_2146937865,3:4,5,-1.251506,-3.4550908
sstk_image_2146937865,4:3,5,1.056786,0.34218400000000004
sstk_image_2146937865,9:16,5,-4.266103,-6.9755824
sstk_image_2146948015,16:9,5,-1.644839,-5.3729194
sstk_image_2146948015,1:1,5,-0.479454,-4.6313006
sstk_image_2146948015,3:4,5,0.964061,-0.757196
sstk_image_2146948015,4:3,5,-0.553428,-4.3988242
sstk_image_2146948015,9:16,5,0.927834,-2.0665394
sstk_image_2147352633,16:9,3,-4.660294,-4.860353666666667
sstk_image_2147352633,1:1,3,-7.46859,-9.200465666666666
sstk_image_2147352633,3:4,5,-12.657746,-15.585206199999998
sstk_image_2147352633,4:3,5,-0.835922,-0.8380810000000001
sstk_image_2147352633,9:16,5,-16.9607,-23.3271246
sstk_image_2149239627,16:9,5,-4.190062,-13.9318602
sstk_image_2149239627,1:1,5,-1.881643,-1.8859976
sstk_image_2149239627,3:4,3,-1.892297,-2.7195316666666667
sstk_image_2149239627,4:3,5,-1.879529,-2.1608972
sstk_image_2149239627,9:16,1,-2.894661,-2.894661
sstk_image_2152376709,16:9,3,-37.206276,-37.45005166666667
sstk_image_2152376709,1:1,5,-9.111154,-15.707288799999997
sstk_image_2152376709,3:4,3,-0.848169,-1.9207923333333332
sstk_image_2152376709,4:3,1,-19.449972,-19.449972
sstk_image_2152376709,9:16,5,1.054317,-0.8316212000000001
sstk_image_2156411081,16:9,5,-6.58076,-9.2588734
sstk_image_2156411081,1:1,5,-0.810145,-2.007978
sstk_image_2156411081,3:4,5,-2.018534,-2.70319
sstk_image_2156411081,4:3,5,-2.978946,-4.35253
sstk_image_2156411081,9:16,5,-5.296266,-8.4488996
sstk_image_2161643087,16:9,5,-3.342413,-5.560216
sstk_image_2161643087,1:1,5,-3.758906,-7.3123059999999995
sstk_image_2161643087,3:4,5,-7.570417,-11.7254136
sstk_image_2161643087,4:3,5,-1.449133,-4.0331996000000006
sstk_image_2161643087,9:16,5,-12.631668,-18.1555152
sstk_image_2163263543,16:9,5,-3.825653,-6.040236999999999
sstk_image_2163263543,1:1,5,-0.901211,-3.6178678
sstk_image_2163263543,3:4,5,-0.934919,-4.001028
sstk_image_2163263543,4:3,5,-1.263396,-3.0449982
sstk_image_2163263543,9:16,5,-0.982777,-1.4055312
sstk_image_2166664223,16:9,5,-2.469629,-2.8342952
sstk_image_2166664223,1:1,5,-5.168574,-6.719279
sstk_image_2166664223,3:4,5,-9.46306,-12.0943626
sstk_image_2166664223,4:3,5,-1.909417,-2.5572702
sstk_image_2166664223,9:16,5,-15.101391,-18.9392838
sstk_image_2167996463,16:9,5,1.058371,1.0250872
sstk_image_2167996463,1:1,5,1.042579,0.7456425999999999
sstk_image_2167996463,3:4,5,-0.905544,-1.7861737999999998
sstk_image_2167996463,4:3,5,1.051404,1.0190472
sstk_image_2167996463,9:16,5,-3.867743,-4.8834674
sstk_image_2172115067,16:9,5,1.075091,1.0717784
sstk_image_2172115067,1:1,5,1.063526,1.0377648000000002
sstk_image_2172115067,3:4,5,1.001622,-0.7082762
sstk_image_2172115067,4:3,5,1.093699,1.0759812
sstk_image_2172115067,9:16,2,-0.6947,-1.4256835
sstk_image_2181265527,16:9,5,-14.625872,-17.2520242
sstk_image_2181265527,1:1,5,-4.88513,-6.877690799999999
sstk_image_2181265527,3:4,5,-1.833328,-2.9361894
sstk_image_2181265527,4:3,5,-9.090957,-11.084655000000001
sstk_image_2181265527,9:16,5,-2.38282,-2.8124296
sstk_image_2181615013,16:9,5,-2.52091,-3.3742888
sstk_image_2181615013,1:1,5,-5.221365,-6.0070988
sstk_image_2181615013,3:4,5,-9.514675,-12.7308672
sstk_image_2181615013,4:3,5,-1.953363,-2.5446944
sstk_image_2181615013,9:16,5,-15.168058,-17.8267518
sstk_image_218378287,16:9,5,-5.321533,-9.6557344
sstk_image_218378287,1:1,5,-7.188965,-7.6606082
sstk_image_218378287,3:4,1,-17.548463,-17.548463
sstk_image_218378287,4:3,5,-1.92796,-2.3360388
sstk_image_218378287,9:16,5,-23.13975,-26.5661674
sstk_image_2185522819,16:9,5,-0.769854,-3.8066342
sstk_image_2185522819,1:1,5,-5.116937,-7.3028024
sstk_image_2185522819,3:4,5,-9.179185,-11.5305142
sstk_image_2185522819,4:3,5,-1.869695,-2.1850048
sstk_image_2185522819,9:16,5,-14.717347,-16.4232304
sstk_image_2190001559,16:9,4,-4.309061,-7.1849545
sstk_image_2190001559,1:1,5,-2.239057,-8.746445
sstk_image_2190001559,3:4,3,-6.307704,-9.289809666666669
sstk_image_2190001559,4:3,5,-1.161021,-4.4369382
sstk_image_2190001559,9:16,3,-13.962864,-16.083581
sstk_image_2191113363,16:9,5,-0.608868,-0.6346358
sstk_image_2191113363,1:1,3,-12.073153,-17.467526
sstk_image_2191113363,3:4,1,-20.560958,-20.560958
sstk_image_2191113363,4:3,5,-3.067475,-12.7949984
sstk_image_2191113363,9:16,5,-23.004484,-26.8236202
sstk_image_2192952941,16:9,5,1.095164,1.0272418
sstk_image_2192952941,1:1,5,1.063607,1.0404064
sstk_image_2192952941,3:4,5,1.060516,1.0463258
sstk_image_2192952941,4:3,5,1.086893,1.0700346
sstk_image_2192952941,9:16,1,0.909255,0.909255
sstk_image_2196674707,16:9,5,-0.831201,-1.1817693999999999
sstk_image_2196674707,1:1,5,0.904792,0.13311759999999997
sstk_image_2196674707,3:4,5,-1.920887,-2.1398946
sstk_image_2196674707,4:3,5,-0.826749,-0.8688037999999999
sstk_image_2196674707,9:16,5,-8.35067,-10.8954278
sstk_image_2206417759,16:9,5,-0.839327,-4.2384758
sstk_image_2206417759,1:1,5,-5.165393,-8.1087312
sstk_image_2206417759,3:4,5,-9.470209,-13.073007999999998
sstk_image_2206417759,4:3,5,-1.908663,-5.4209119999999995
sstk_image_2206417759,9:16,5,-15.190715,-19.454881
sstk_image_2213946367,16:9,5,1.093346,0.7294105999999999
sstk_image_2213946367,1:1,5,-3.219917,-7.0777068
sstk_image_2213946367,3:4,5,-6.874882,-16.384406
sstk_image_2213946367,4:3,5,-0.440494,-2.0582514
sstk_image_2213946367,9:16,5,-11.71172,-19.633816000000003
sstk_image_2220697817,16:9,5,-1.231281,-3.0450764
sstk_image_2220697817,1:1,5,-2.353872,-5.9128582000000005
sstk_image_2220697817,3:4,5,-5.799699,-11.359618000000001
sstk_image_2220697817,4:3,5,-0.337826,-2.0969116
sstk_image_2220697817,9:16,5,-10.35226,-14.334392200000002
sstk_image_2223969033,16:9,5,1.09467,0.8731745999999999
sstk_image_2223969033,1:1,5,1.080049,1.0425552
sstk_image_2223969033,3:4,5,1.036129,-0.014952799999999922
sstk_image_2223969033,4:3,5,1.108611,0.7282204
sstk_image_2223969033,9:16,5,0.988674,-1.4116435999999999
sstk_image_2226727825,16:9,1,-19.054155,-19.054155
sstk_image_2226727825,1:1,5,-2.831289,-3.4496644000000005
sstk_image_2226727825,3:4,5,-1.375979,-1.4536158000000001
